 9.00000000000000E+01  6.30000000000000E+01  5.20208562590739E+00 -1.17000000000000E+02  0.00000000000000E+00  1.41250686429898E+00 
 9.00000000000000E+01  6.33600000000000E+01  5.64701283443429E+00 -1.16640000000000E+02  0.00000000000000E+00  1.44453138237107E+00 
 9.00000000000000E+01  6.37200000000000E+01  6.10861489014038E+00 -1.16280000000000E+02  0.00000000000000E+00  1.47261537428158E+00 
 9.00000000000000E+01  6.40800000000000E+01  6.57262252092325E+00 -1.15920000000000E+02  0.00000000000000E+00  1.49660410276071E+00 
 9.00000000000000E+01  6.44400000000000E+01  7.02482850611447E+00 -1.15560000000000E+02  0.00000000000000E+00  1.51637899650840E+00 
 9.00000000000000E+01  6.48000000000000E+01  7.45149258264459E+00 -1.15200000000000E+02  0.00000000000000E+00  1.53185746552478E+00 
 9.00000000000000E+01  6.51600000000000E+01  7.83973380357083E+00 -1.14840000000000E+02  0.00000000000000E+00  1.54299235544551E+00 
 9.00000000000000E+01  6.55200000000000E+01  8.17789872025370E+00 -1.14480000000000E+02  0.00000000000000E+00  1.54977106567541E+00 
 9.00000000000000E+01  6.58800000000000E+01  8.45589433209707E+00 -1.14120000000000E+02  0.00000000000000E+00  1.55221435880974E+00 
 9.00000000000000E+01  6.62400000000000E+01  8.66547567027598E+00 -1.13760000000000E+02  0.00000000000000E+00  1.55037489088363E+00 
 9.00000000000000E+01  6.66000000000000E+01  8.80047913319775E+00 -1.13400000000000E+02  0.00000000000000E+00  1.54433549363861E+00 
 9.00000000000000E+01  6.69600000000000E+01  8.85699423927488E+00 -1.13040000000000E+02  0.00000000000000E+00  1.53420724100633E+00 
 9.00000000000000E+01  6.73200000000000E+01  8.83346826413534E+00 -1.12680000000000E+02  0.00000000000000E+00  1.52012733266223E+00 
 9.00000000000000E+01  6.76800000000000E+01  8.73074023247102E+00 -1.12320000000000E+02  0.00000000000000E+00  1.50225682754006E+00 
 9.00000000000000E+01  6.80400000000000E+01  8.55200287922130E+00 -1.11960000000000E+02  0.00000000000000E+00  1.48077825996425E+00 
 9.00000000000000E+01  6.84000000000000E+01  8.30269341448750E+00 -1.11600000000000E+02  0.00000000000000E+00  1.45589317031108E+00 
 9.00000000000000E+01  6.87600000000000E+01  7.99031615120082E+00 -1.11240000000000E+02  0.00000000000000E+00  1.42781958105355E+00 
 9.00000000000000E+01  6.91200000000000E+01  7.62420221206827E+00 -1.10880000000000E+02  0.00000000000000E+00  1.39678944768888E+00 
 9.00000000000000E+01  6.94800000000000E+01  7.21521355127913E+00 -1.10520000000000E+02  0.00000000000000E+00  1.36304611239748E+00 
 9.00000000000000E+01  6.98400000000000E+01  6.77540033853170E+00 -1.10160000000000E+02  0.00000000000000E+00  1.32684178638569E+00 
 9.00000000000000E+01  7.02000000000000E+01  6.31762229530486E+00 -1.09800000000000E+02  0.00000000000000E+00  1.28843508488531E+00 
 9.00000000000000E+01  7.05600000000000E+01  5.85514579092862E+00 -1.09440000000000E+02  0.00000000000000E+00  1.24808863648206E+00 
 9.00000000000000E+01  7.09200000000000E+01  5.40122935374955E+00 -1.09080000000000E+02  0.00000000000000E+00  1.20606678625440E+00 
 9.00000000000000E+01  7.12800000000000E+01  4.96871069708118E+00 -1.08720000000000E+02  0.00000000000000E+00  1.16263340978058E+00 
 9.00000000000000E+01  7.16400000000000E+01  4.56960838028365E+00 -1.08360000000000E+02  0.00000000000000E+00  1.11804985268535E+00 
 9.00000000000000E+01  7.20000000000000E+01  4.21475081594192E+00 -1.08000000000000E+02  0.00000000000000E+00  1.07257300810455E+00 
 9.00000000000000E+01  7.23600000000000E+01  3.91344450299536E+00 -1.07640000000000E+02  0.00000000000000E+00  1.02645354199167E+00 
