 1.16800258067576E+08  8.33802491728019E-02  3.36859294096757E+02
 1.17069857530766E+08  8.43489807712358E-02  3.37888386383036E+02
 1.17340079285994E+08  8.53299870869172E-02  3.38922030194206E+02
 1.17610924769639E+08  8.63234404280654E-02  3.39960257249214E+02
 1.17882395421398E+08  8.73295158037680E-02  3.41003099580333E+02
 1.18154492684290E+08  8.83483909825183E-02  3.42050589537259E+02
 1.18427218004664E+08  8.93802465235001E-02  3.43102759791027E+02
 1.18700572832208E+08  9.04252658456372E-02  3.44159643338012E+02
 1.18974558619957E+08  9.14836352748693E-02  3.45221273504134E+02
 1.19249176824300E+08  9.25555440717406E-02  3.46287683949068E+02
 1.19524428904986E+08  9.36411845263823E-02  3.47358908670233E+02
 1.19800316325134E+08  9.47407519626196E-02  3.48434982007411E+02
 1.20076840551241E+08  9.58544448383733E-02  3.49515938646951E+02
 1.20354003053190E+08  9.69824647686722E-02  3.50601813626166E+02
 1.20631805304254E+08  9.81250166047979E-02  3.51692642337919E+02
 1.20910248781107E+08  9.92823084758884E-02  3.52788460535086E+02
 1.21189334963834E+08  1.00454551852907E-01  3.53889304335427E+02
 1.21469065335935E+08  1.01641961620865E-01  3.54995210226009E+02
 1.21749441384332E+08  1.02844756116568E-01  3.56106215068217E+02
 1.22030464599383E+08  1.04063157220234E-01  3.57222356102483E+02
 1.22312136474884E+08  1.05297390391718E-01  3.58343670953279E+02
 1.22594458508079E+08  1.06547684752577E-01  3.59470197634116E+02
 1.22877432199668E+08  1.07814273152050E-01  3.60601974552727E+02
 1.23161059053815E+08  1.09097392231410E-01  3.61739040516002E+02
 1.23445340578155E+08  1.10397282490941E-01  3.62881434735590E+02
 1.23730278283807E+08  1.11714188367843E-01  3.64029196832920E+02
 1.24015873685372E+08  1.13048358302113E-01  3.65182366844782E+02
 1.24302128300951E+08  1.14400044815150E-01  3.66340985228874E+02
 1.24589043652148E+08  1.15769504580803E-01  3.67505092869259E+02
 1.24876621264080E+08  1.17156998511274E-01  3.68674731082183E+02
 1.25164862665381E+08  1.18562791820150E-01  3.69849941621813E+02
 1.25453769388219E+08  1.19987154111616E-01  3.71030766686034E+02
 1.25743342968294E+08  1.21430359478645E-01  3.72217248922629E+02
 1.26033584944852E+08  1.22892686549020E-01  3.73409431435006E+02
 1.26324496860692E+08  1.24374418606728E-01  3.74607357788703E+02
 1.26616080262175E+08  1.25875843655976E-01  3.75811072017484E+02
 1.26908336699231E+08  1.27397254527877E-01  3.77020618629626E+02
 1.27201267725365E+08  1.28938948946027E-01  3.78236042614557E+02
 1.27494874897672E+08  1.30501229654618E-01  3.79457389449389E+02
 1.27789159776838E+08  1.32084404481906E-01  3.80684705105528E+02
 1.28084123927152E+08  1.33688786450431E-01  3.81918036055495E+02
 1.28379768916515E+08  1.35314693878487E-01  3.83157429279851E+02
 1.28676096316445E+08  1.36962450474596E-01  3.84402932274277E+02
